"pop1","pop2","pop3","est","se","z","p"
"175","6698","1234","410",0.000663423264042459,0.00119012061884717,0.557442038677639,0.577225449913924
"176","6698","1234","414",-0.00210084033613446,0.00110187255987406,-1.9066091784467,0.0565712156483946
"177","6698","1234","416",0.00110570544007077,0.00123671562892195,0.894066036049542,0.371286560116645
"178","6698","1234","443",-0.00298540468819107,0.00106473118052688,-2.80390463132088,0.00504878365258988
"179","6698","1234","543",-0.00320654577620522,0.00124371626562959,-2.57819718598116,0.00993173052921621
"180","6698","1234","6099",0.000773993808049535,0.00131114225729769,0.590320236985391,0.554975974462636
"181","6698","1234","6235",-0.00298540468819107,0.00120809458503448,-2.47116800718535,0.0134672532213748
"182","6698","1234","6484",-0.00409111012826183,0.00116153818486862,-3.52214863149296,0.000428064073444678
"183","6698","1234","6485",-0.00243255196815568,0.00127811723854179,-1.90323070122346,0.0570104487565588
"184","6698","1234","6487",-0.0033171163202123,0.00111834025585493,-2.96610651619303,0.00301596015349341
"185","6698","1234","6531",-0.00320654577620522,0.00112244873126769,-2.85674141444638,0.0042801437720082
"186","6698","1234","6533",-0.00265369305616983,0.00104174028091243,-2.54736531244192,0.0108539743015685
"187","6698","1234","6539",-0.00409111012826183,0.00119705018625723,-3.41765965640367,0.000631620363600446
"188","6698","1234","6540",-0.00630252100840336,0.00131313166190819,-4.79961087774306,1.58974204401404e-06
"189","6698","1234","6541",-0.00530738611233967,0.00128374293862979,-4.1343059834117,3.56028874148754e-05
"190","6698","1234","6542",-0.00475453339230429,0.00127735843317366,-3.72216072546797,0.000197525219655196
"191","6698","1234","6543",-0.00475453339230429,0.00127735843317366,-3.72216072546797,0.000197525219655193
"192","6698","1234","6546",-0.00519681556833259,0.00104796898636883,-4.95894023194268,7.08787673300262e-07
"193","6698","1234","6548",-0.00409111012826183,0.00101769221626472,-4.01998763759596,5.82011954131807e-05
"194","6698","1234","6549",-0.00353825740822645,0.00111873674769857,-3.16272565061016,0.00156299552010928
"195","6698","1234","6550",-0.00320654577620522,0.00109249114326088,-2.93507713630913,0.00333464780320182
"196","6698","1234","6552",-0.00342768686421937,0.00109640652073941,-3.12629193586678,0.00177025721597367
"197","6698","1234","6553",-0.00574966828836798,0.00145330764801608,-3.95626369696526,7.61311220879382e-05
"198","6698","1234","6556",-0.00718708536045997,0.00147722949772905,-4.86524630838248,1.14314355066169e-06
"199","6698","1234","6557",-0.00530738611233967,0.00134617604638532,-3.94256466425084,8.06149050823819e-05
"200","6698","1234","6558",-0.00608137992038921,0.00115922865697202,-5.24605726731617,1.55388620221186e-07
"201","6698","1234","6583",-0.00409111012826183,0.0012169544527791,-3.36176109049864,0.00077447100196265
"202","6698","1234","6588",-0.00685537372843874,0.00124133611075523,-5.52257657619251,3.34064124482686e-08
"203","6698","1234","6589",-0.00840336134453782,0.00145248883384671,-5.78549118500464,7.23007523521024e-09
"204","6698","1234","6590",-0.00630252100840336,0.00123258762022181,-5.11324380109316,3.16673155537202e-07
"205","6698","1234","6594",-0.00773993808049535,0.000875875843092661,-8.83679820779864,9.85008237161044e-19
"206","6698","1234","6595",-0.00453339230429014,0.00132466908547935,-3.42228285840132,0.000620976758097711
"207","6698","1234","6599",-0.00530738611233967,0.00127138540322705,-4.17449036214227,2.98653861884509e-05
